item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	merchant-shipping-group	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3
CBN Inserts Turning Milling Tools for Surfacing Cylinder Heads, Blocks (CBN, RNGN1204)	Polycrystalline Diamond (PCD) is a synthetic diamond. PCD Tipped Tools are the best to use in finishing and super fine cutting process at high speed for machining non-ferrous and Non-Metallic material, e.g. boring aluminum, turning aluminum-silicon alloy, milling copper alloys, etc. Also it can bore cast iron, groove wood (Fiberboard, hard wood), drill composites (Graphite-Epoxy, Carbon-Carbon Fiber, Fiberglass Plastic), countersink Ceramics (Sintered, Unsintered), ream Tungsten Carbide (Sintered, Unsintered), cutting Bakelite, Phenolic resins, polypropylene, pottery, microcrystalline glass, etc Polycrystalline Diamond (PCD) Tools – Precision Cutting & Finishing Solutions Polycrystalline Diamond (PCD) is a high-performance synthetic diamond material, making PCD-tipped tools the ideal choice for high-speed finishing and ultra-precision machining of non-ferrous and non-metallic materials. These tools excel in applications such as: Boring & turning: Aluminum, aluminum-silicon alloys Milling: Copper alloys Machining cast iron Woodworking: Grooving fiberboard, hardwood Composite drilling: Graphite-epoxy, carbon-carbon fiber, fiberglass-reinforced plastics Ceramic machining: Sintered/unsintered ceramics Tungsten carbide reaming: Sintered/unsintered grades Cutting plastics & specialty materials: Bakelite, phenolic resins, polypropylene, pottery, microcrystalline glass, and more	0518FZH97NK	9P-1OAZ-DGXZ	18		2025-05-18 00:59:21 PDT		y	1			11				B0DMM2CYYG						B0DMM2CYYG				AMAZON_NA													Migrated Template							
dmsphd CBN Grinding Wheel 8'' 1000 Grit,5/8'' Bore,1'' Wide, Aluminum Body, Suitable for All Kinds of 8 inch Grinder, for Sharpening HSS Woodturning Tools (1000 Grit)	8" x 1" with 5/8" arbor made of SOLID 6061 aluminum 1/4" of grit down both sides If you have any customization needs, please contact us, we will definitely solve the pain points in the grinding process with the greatest sincerity and quality.	0402B6K36HI	Aluminium-1000	99		2024-04-01 17:28:21 PDT		y	1			11				B0CZLNXDJT						B0CZLNXDJT				AMAZON_NA	90.0												Migrated Template							
dmsphd CBN Grinding Wheel 8'' 180 Grit,5/8'' Bore,1'' Wide, Aluminum Body, Suitable for All Kinds of 8 inch	8" x 1" with 5/8" arbor made of SOLID 6061 aluminum 1/4" of grit down both sides If you have any customization needs, please contact us, we will definitely solve the pain points in the grinding process with the greatest sincerity and quality.	1129ATDWRIG	Aluminium-180	99		2023-11-29 00:59:16 PST		y	1			11				B0CP5QZLSF						B0CP5QZLSF				AMAZON_NA	90.0												Migrated Template							
dmsphd CBN Grinding Wheel 8'' 320 Grit,5/8'' Bore,1'' Wide, Aluminum Body, Suitable for All Kinds of 8 inch Grinder, for Sharpening HSS Woodturning Tools (320 Grit)	8" x 1" with 5/8" arbor made of SOLID 6061 aluminum 1/4" of grit down both sides If you have any customization needs, please contact us, we will definitely solve the pain points in the grinding process with the greatest sincerity and quality.	0402B6K3PU4	Aluminium-320	99	0	2024-04-01 17:28:21 PDT		y	1			11				B0CZLL2CR1						B0CZLL2CR1			0	DEFAULT	90.0												Migrated Template							
dmsphd CBN Grinding Wheel 8 inch Fit for All 8-inch Bench Grinder, Aluminum Base Metal Sharpening Wheel, Less Heat (60 Grit)	<b>Unleash Precision Grinding with our CBN Grinding Wheel</b><br> <b>Introduction:</b><br> <b>Elevate your grinding game with our premium CBN grinding wheel. Crafted with cutting-edge technology and precision engineering, this grinding wheel is designed to deliver unparalleled results for your sharpening and grinding needs.</b><br> <b>Superior Material</b><br> <b>Our CBN (Cubic Boron Nitride) grinding wheel is engineered to outperform traditional abrasive wheels. Its exceptional hardness and thermal conductivity ensure consistent, cool cutting throughout extended use.</b><br> <b>Precision Grinding</b><br> <b>Achieve razor-sharp edges and precise profiles effortlessly. The CBN abrasive excels in maintaining wheel shape and minimizing heat buildup, resulting in exceptional tool longevity.</b><br> <b>Versatile Compatibility</b><br> <b>Whether you're a professional machinist or a DIY enthusiast, our CBN grinding wheel suits a variety of applications. From high-speed steel to superalloys, this wheel handles it all.</b><br> <b>Reduced Downtime</b><br> <b>The efficient cutting action of our CBN wheel means less frequent wheel dressing and replacement. Spend more time grinding and less time maintaining your tools.</b><br> <b>How to Use</b><br> <b>Preparation: Ensure your grinder is in good working condition and securely mounted. Use appropriate safety gear, including eye protection and gloves.</b><br> <b>Installation: Follow manufacturer guidelines to securely mount the CBN wheel onto your grinder. Double-check alignment and balance before operation.</b><br> <b>Grinding Technique: Maintain a steady hand and consistent pressure while grinding. Let the wheel do the work and avoid excessive force.</b><br> <b>Cooling: Periodically dip the tool being ground in water to prevent overheating. The CBN wheel's efficient heat dissipation minimizes the risk of burning your tools.</b><br>	0604HWJ2ZHU	Aluminium-60	99	0	2026-06-04 04:25:10 PDT		y	1			11				B0H41LNKGZ						B0H41LNKGZ			0	DEFAULT													Migrated Template							
dmsphd CBN Grinding Wheel 8'' 600 Grit,5/8'' Bore,1'' Wide, Aluminum Body, Suitable for All Kinds of 8 inch Grinder, for Sharpening HSS Woodturning Tools (600 Grit)	8" x 1" with 5/8" arbor made of SOLID 6061 aluminum 1/4" of grit down both sides If you have any customization needs, please contact us, we will definitely solve the pain points in the grinding process with the greatest sincerity and quality.	1129ATDEEXP	Aluminium-600	99	0	2023-11-29 00:59:16 PST		y	1			11				B0CP5RCTRX						B0CP5RCTRX			0	DEFAULT	90.0												Migrated Template							
dmsphd CBN Grinding Wheel 8'' 80 Grit,5/8'' Bore,1'' Wide, Aluminum Body, Suitable for All Kinds of 8 inch Grinder, for Sharpening HSS Woodturning Tools (80 Grit).	8" x 1" with 5/8" arbor made of SOLID 6061 aluminum 1/4" of grit down both sides If you have any customization needs, please contact us, we will definitely solve the pain points in the grinding process with the greatest sincerity and quality.	1129ATAIWVW	Aluminium-80	99	0	2023-11-29 00:59:16 PST		y	1			11				B0CP5RRWCF						B0CP5RRWCF			0	DEFAULT	90.0	fixed	3	125.9									Migrated Template							
NO Center Hole 8" inch Diamond Grinding Disc 2000 Grit Flat Lap Disk Lapidary Tools for Stone (2000 Grit)	No Center Hole 8" inch 200mm Diamond Coated Flat Lap Disk Grinding Disc Grit 120 Coarse Product Specification: Product Name: 8 inch Diamond Grinding Wheel, No Hole Flat Lap Disk, Diamond Lapidary Discs Outside diameter: 8" inch (200mm) Arbor hole: No Center Hole, and completed filled with diamond including center position Thickness: 1.3mm Grit: 120 Coarse Diamond coating Density: Perfectly high Diamond coating surface area: almost 100%,only one side is coated diamond Wet use recommended Suitable to grinding gemstone, jewelry, glass, rock, etc. These diamond discs are one of the finest discs manufactured for hobby, lapidary, glass applications The diameter flat lap wheels have a high density quality diamond coating They are absolutely flat and parallel to meet the most exacting faceting requirements Installation Recommendations Following three steps to complete the installation of the diamond flat disk Step 1. Sanded and cleaned the back of the disc firstly Step 2. Used industrial strength self adhesive Velcro strips 2 inch strips Step 3. Trimmed to the shape of the disc, then applied velcro to the machine base, it will works good	0221FVY5FUI	DC-U1AK-B5TR	18	0	2025-02-20 17:01:46 PST		y	1			11				B0DXYP4CLG						B0DXYP4CLG			0	DEFAULT													Migrated Template							
2pcs 8inch 120 Grit Diamond Flat Lap disc (120 Grit)	8inch diamond flat lap disc	0925BQFO252	DM-2PCS-P-120Grit	22		2024-09-25 07:39:10 PDT		y	1			11				B0DHYBZ5W6						B0DHYBZ5W6				AMAZON_NA	20.0												Migrated Template							
2pcs 8inch 2000Grit Diamond Flat Lap disc (2000 Grit)	8inch diamond flat lap disc	0925BQJUAGH	DM-2PCS-P-2000Grit	22		2024-09-25 07:39:10 PDT		y	1			11				B0DHYD4YZK						B0DHYD4YZK				AMAZON_NA	20.0												Migrated Template							
2pcs 8inch 240 Grit Diamond Flat Lap disc (240 Grit)	8inch diamond flat lap disc	0925BQJM855	DM-2PCS-P-240Grit	22		2024-09-25 07:39:10 PDT		y	1			11				B0DHYC6972						B0DHYC6972				AMAZON_NA	20.0												Migrated Template							
2pcs 8inch 3000Grit Diamond Flat Lap disc (3000 Grit)	8inch diamond flat lap disc	0925BQ9PQ3C	DM-2PCS-P-3000Grit	24		2024-09-25 07:39:10 PDT		y	1			11				B0DHYBB523						B0DHYBB523				AMAZON_NA	22.0												Migrated Template							
2pcs 8inch 320 Grit Diamond Flat Lap disc (320 Grit)	8inch diamond flat lap disc	0925BQD0XWF	DM-2PCS-P-320Grit	22		2024-09-25 07:39:10 PDT		y	1			11				B0DHYBCZM6						B0DHYBCZM6				AMAZON_NA	20.0												Migrated Template							
2pcs 8inch 600 Grit Diamond Flat Lap disc (600 Grit)	8inch diamond flat lap disc	0925BQGGHY0	DM-2PCS-P-600Grit	22		2024-09-25 07:39:10 PDT		y	1			11				B0DHYDDXHJ						B0DHYDDXHJ				AMAZON_NA	20.0												Migrated Template							
2pcs 8inch 60 Grit Diamond Flat Lap disc (60 Grit)	8inch diamond flat lap disc	0925BQEHI3N	DM-2PCS-P-60Grit	22		2024-09-25 07:39:10 PDT		y	1			11				B0DHY88JTP						B0DHY88JTP				AMAZON_NA	20.0												Migrated Template							
2pcs Diamond Flat Lap Disc, 8 Inch,80 Grit, 1/2 Inch Arbor, for Gemstone Glass Ceramics Grinding Polishing (80 Grit)	8inch diamond flat lap disc	0925BQK450U	DM-2PCS-P-80Grit	22		2024-09-25 08:33:35 PDT		y	1			11				B0DHYF9RT7						B0DHYF9RT7				AMAZON_NA	20.0												Migrated Template							
dmsphd CBN Chainsaw Sharpening 5-3/4" Disk, 7/8" Arbor, Thick for Sharpening Any Steel Chainsaw Chain	Why choose cbn grinding wheel? 1.CBN wheels are more durable A single cbn grinding wheel can sharpen over 1000 chainsaws and lasts a long time, whereas a normal grinding wheel can wear badly after sharpening dozens of chainsaws. 2.CBN wheels are stronger The cbn grinding wheel body is made of steel metal body, which is not only strong, but also light in weight and stable in operation. Ordinary grinding wheels are brittle in texture and are easily damaged during installation and use. 3.CBN grinding wheel has higher grinding efficiency Cubic boron nitride (CBN) is one of the hardest materials in the world, much harder than aluminum oxide.	0707BWT8ITC	DM-CHAIN-P	98	0	2024-07-07 03:35:39 PDT		y	1			11				B0D8ZRQRMC						B0D8ZRQRMC			0	DEFAULT													Migrated Template							
Diamond Flat Lap Disc, 6" x 1/2" Arbor, Diamond-Coated Grinding, Sanding, Lapping, and Polishing Disc for Gemstones, Ceramics, Stone, and Glass (120 Grit)	The Diamond Flat Lap Disc (6" x 1/2" Arbor) is a versatile and durable tool designed to handle challenging grinding and polishing tasks with precision. Featuring a diamond-coated surface, this flat lap wheel is ideal for working with tough materials like gemstones, ceramics, stone, and glass, delivering smooth and professional results. With a 6-inch diameter and a 1/2-inch arbor, this disc is compatible with most flat lap machines, making it a reliable choice for various workshop setups. Available in multiple grit levels, it accommodates a wide range of applications, from heavy material removal to delicate polishing. Built for longevity, this flat lap disc utilizes cutting-edge electroplating technology to firmly embed diamond particles, offering exceptional durability and reducing the need for frequent replacements. Whether you're a jeweler, glass artist, or hobbyist, this tool is an essential addition to your collection. Experience unmatched performance and precision – elevate your crafting projects with this Diamond Flat Lap Disc today!	1117BRNGI6T	DM-DM-6-H-120	9.88		2024-11-17 07:30:10 PST		y	1			11				B0DNCXH8C4						B0DNCXH8C4				AMAZON_NA	8.8												Migrated Template							
Diamond Flat Lap Disc, 6" x 1/2" Arbor, Diamond-Coated Grinding, Sanding, Lapping, and Polishing Disc for Gemstones, Ceramics, Stone, and Glass (1500 Grit)	The Diamond Flat Lap Disc (6" x 1/2" Arbor) is a versatile and durable tool designed to handle challenging grinding and polishing tasks with precision. Featuring a diamond-coated surface, this flat lap wheel is ideal for working with tough materials like gemstones, ceramics, stone, and glass, delivering smooth and professional results. With a 6-inch diameter and a 1/2-inch arbor, this disc is compatible with most flat lap machines, making it a reliable choice for various workshop setups. Available in multiple grit levels, it accommodates a wide range of applications, from heavy material removal to delicate polishing. Built for longevity, this flat lap disc utilizes cutting-edge electroplating technology to firmly embed diamond particles, offering exceptional durability and reducing the need for frequent replacements. Whether you're a jeweler, glass artist, or hobbyist, this tool is an essential addition to your collection. Experience unmatched performance and precision – elevate your crafting projects with this Diamond Flat Lap Disc today!	1117BRNGWDY	DM-DM-6-H-1500	9.88		2024-11-17 07:30:10 PST		y	1			11				B0DNCY9PM1						B0DNCY9PM1				AMAZON_NA													Migrated Template							
Diamond Flat Lap Disc, 6" x 1/2" Arbor, Diamond-Coated Grinding, Sanding, Lapping, and Polishing Disc for Gemstones, Ceramics, Stone, and Glass (240 Grit)	The Diamond Flat Lap Disc (6" x 1/2" Arbor) is a versatile and durable tool designed to handle challenging grinding and polishing tasks with precision. Featuring a diamond-coated surface, this flat lap wheel is ideal for working with tough materials like gemstones, ceramics, stone, and glass, delivering smooth and professional results. With a 6-inch diameter and a 1/2-inch arbor, this disc is compatible with most flat lap machines, making it a reliable choice for various workshop setups. Available in multiple grit levels, it accommodates a wide range of applications, from heavy material removal to delicate polishing. Built for longevity, this flat lap disc utilizes cutting-edge electroplating technology to firmly embed diamond particles, offering exceptional durability and reducing the need for frequent replacements. Whether you're a jeweler, glass artist, or hobbyist, this tool is an essential addition to your collection. Experience unmatched performance and precision – elevate your crafting projects with this Diamond Flat Lap Disc today!	1117BRRA5J0	DM-DM-6-H-240	9.88		2024-11-17 07:30:10 PST		y	1			11				B0DND1H3Q1						B0DND1H3Q1				AMAZON_NA	8.8												Migrated Template							
Diamond Flat Lap Disc, 6" x 1/2" Arbor, Diamond-Coated Grinding, Sanding, Lapping, and Polishing Disc for Gemstones, Ceramics, Stone, and Glass (3000 Grit)	The Diamond Flat Lap Disc (6" x 1/2" Arbor) is a versatile and durable tool designed to handle challenging grinding and polishing tasks with precision. Featuring a diamond-coated surface, this flat lap wheel is ideal for working with tough materials like gemstones, ceramics, stone, and glass, delivering smooth and professional results. With a 6-inch diameter and a 1/2-inch arbor, this disc is compatible with most flat lap machines, making it a reliable choice for various workshop setups. Available in multiple grit levels, it accommodates a wide range of applications, from heavy material removal to delicate polishing. Built for longevity, this flat lap disc utilizes cutting-edge electroplating technology to firmly embed diamond particles, offering exceptional durability and reducing the need for frequent replacements. Whether you're a jeweler, glass artist, or hobbyist, this tool is an essential addition to your collection. Experience unmatched performance and precision – elevate your crafting projects with this Diamond Flat Lap Disc today!	1117BRHZABP	DM-DM-6-H-3000	9.88		2024-11-17 07:30:10 PST		y	1			11				B0DND1NTKZ						B0DND1NTKZ				AMAZON_NA													Migrated Template							
Diamond Flat Lap Disc, 6" x 1/2" Arbor, Diamond-Coated Grinding, Sanding, Lapping, and Polishing Disc for Gemstones, Ceramics, Stone, and Glass (320 Grit)	The Diamond Flat Lap Disc (6" x 1/2" Arbor) is a versatile and durable tool designed to handle challenging grinding and polishing tasks with precision. Featuring a diamond-coated surface, this flat lap wheel is ideal for working with tough materials like gemstones, ceramics, stone, and glass, delivering smooth and professional results. With a 6-inch diameter and a 1/2-inch arbor, this disc is compatible with most flat lap machines, making it a reliable choice for various workshop setups. Available in multiple grit levels, it accommodates a wide range of applications, from heavy material removal to delicate polishing. Built for longevity, this flat lap disc utilizes cutting-edge electroplating technology to firmly embed diamond particles, offering exceptional durability and reducing the need for frequent replacements. Whether you're a jeweler, glass artist, or hobbyist, this tool is an essential addition to your collection. Experience unmatched performance and precision – elevate your crafting projects with this Diamond Flat Lap Disc today!	1117BRLD6TH	DM-DM-6-H-320	9.88		2024-11-17 07:30:10 PST		y	1			11				B0DNCZ34VJ						B0DNCZ34VJ				AMAZON_NA	8.8												Migrated Template							
Diamond Flat Lap Disc, 6" x 1/2" Arbor, Diamond-Coated Grinding, Sanding, Lapping, and Polishing Disc for Gemstones, Ceramics, Stone, and Glass (400 Grit)	The Diamond Flat Lap Disc (6" x 1/2" Arbor) is a versatile and durable tool designed to handle challenging grinding and polishing tasks with precision. Featuring a diamond-coated surface, this flat lap wheel is ideal for working with tough materials like gemstones, ceramics, stone, and glass, delivering smooth and professional results. With a 6-inch diameter and a 1/2-inch arbor, this disc is compatible with most flat lap machines, making it a reliable choice for various workshop setups. Available in multiple grit levels, it accommodates a wide range of applications, from heavy material removal to delicate polishing. Built for longevity, this flat lap disc utilizes cutting-edge electroplating technology to firmly embed diamond particles, offering exceptional durability and reducing the need for frequent replacements. Whether you're a jeweler, glass artist, or hobbyist, this tool is an essential addition to your collection. Experience unmatched performance and precision – elevate your crafting projects with this Diamond Flat Lap Disc today!	1117BRLAX4L	DM-DM-6-H-400	9.88		2024-11-17 07:30:10 PST		y	1			11				B0DNCYLWL8						B0DNCYLWL8				AMAZON_NA	8.8												Migrated Template							
Diamond Flat Lap Disc, 6" x 1/2" Arbor, Diamond-Coated Grinding, Sanding, Lapping, and Polishing Disc for Gemstones, Ceramics, Stone, and Glass (500 Grit)	The Diamond Flat Lap Disc (6" x 1/2" Arbor) is a versatile and durable tool designed to handle challenging grinding and polishing tasks with precision. Featuring a diamond-coated surface, this flat lap wheel is ideal for working with tough materials like gemstones, ceramics, stone, and glass, delivering smooth and professional results. With a 6-inch diameter and a 1/2-inch arbor, this disc is compatible with most flat lap machines, making it a reliable choice for various workshop setups. Available in multiple grit levels, it accommodates a wide range of applications, from heavy material removal to delicate polishing. Built for longevity, this flat lap disc utilizes cutting-edge electroplating technology to firmly embed diamond particles, offering exceptional durability and reducing the need for frequent replacements. Whether you're a jeweler, glass artist, or hobbyist, this tool is an essential addition to your collection. Experience unmatched performance and precision – elevate your crafting projects with this Diamond Flat Lap Disc today!	1117BRI0D41	DM-DM-6-H-500	9.88		2024-11-17 07:30:10 PST		y	1			11				B0DND1XKVS						B0DND1XKVS				AMAZON_NA	8.8												Migrated Template							
Diamond Flat Lap Disc, 6" x 1/2" Arbor, Diamond-Coated Grinding, Sanding, Lapping, and Polishing Disc for Gemstones, Ceramics, Stone, and Glass (60 Grit)	The Diamond Flat Lap Disc (6" x 1/2" Arbor) is a versatile and durable tool designed to handle challenging grinding and polishing tasks with precision. Featuring a diamond-coated surface, this flat lap wheel is ideal for working with tough materials like gemstones, ceramics, stone, and glass, delivering smooth and professional results. With a 6-inch diameter and a 1/2-inch arbor, this disc is compatible with most flat lap machines, making it a reliable choice for various workshop setups. Available in multiple grit levels, it accommodates a wide range of applications, from heavy material removal to delicate polishing. Built for longevity, this flat lap disc utilizes cutting-edge electroplating technology to firmly embed diamond particles, offering exceptional durability and reducing the need for frequent replacements. Whether you're a jeweler, glass artist, or hobbyist, this tool is an essential addition to your collection. Experience unmatched performance and precision – elevate your crafting projects with this Diamond Flat Lap Disc today!	1117BRNC10G	DM-DM-6-H-60	9.88		2024-11-17 07:30:10 PST		y	1			11				B0DNCZWZ1W						B0DNCZWZ1W				AMAZON_NA													Migrated Template							
Diamond Flat Lap Disc, 6" x 1/2" Arbor, Diamond-Coated Grinding, Sanding, Lapping, and Polishing Disc for Gemstones, Ceramics, Stone, and Glass (600 Grit)	The Diamond Flat Lap Disc (6" x 1/2" Arbor) is a versatile and durable tool designed to handle challenging grinding and polishing tasks with precision. Featuring a diamond-coated surface, this flat lap wheel is ideal for working with tough materials like gemstones, ceramics, stone, and glass, delivering smooth and professional results. With a 6-inch diameter and a 1/2-inch arbor, this disc is compatible with most flat lap machines, making it a reliable choice for various workshop setups. Available in multiple grit levels, it accommodates a wide range of applications, from heavy material removal to delicate polishing. Built for longevity, this flat lap disc utilizes cutting-edge electroplating technology to firmly embed diamond particles, offering exceptional durability and reducing the need for frequent replacements. Whether you're a jeweler, glass artist, or hobbyist, this tool is an essential addition to your collection. Experience unmatched performance and precision – elevate your crafting projects with this Diamond Flat Lap Disc today!	1117BRHZU23	DM-DM-6-H-600	9.88		2024-11-17 07:30:10 PST		y	1			11				B0DNCX85B5						B0DNCX85B5				AMAZON_NA	8.8												Migrated Template							
Diamond Flat Lap Disc, 8 Inch, 60 Grit, 1/2 Inch Arbor, for Gemstone Glass Ceramics Grinding Polishing (60 Grit)	This 8-inch diamond flat lap disc features a 60 grit finish that delivers an ultra-smooth, highly polished surface. The 1/2-inch arbor makes it compatible with most grinding and polishing machines. Ideal for shaping, grinding, sanding and lapping a variety of materials including gemstones, glass, ceramics and more, it efficiently removes material while maintaining an even, flat surface. The diamond grit particles cut quickly and precisely for fast stock removal without risk of overheating or damaging delicate workpieces. Cleanup is simple, as swarf wipes away easily. Whether you need to flatten, contour or refine edges, this durable lap wheel handles the task efficiently and delivers a blemish-free, mirror-like finish every time.	0512BED4DZR	DM-FLAT-60	12.8		2024-05-12 00:23:50 PDT		y	1			11				B0D3YMXK51						B0D3YMXK51				AMAZON_NA	11.0												Migrated Template							
CBN Grinding Wheels 8 inch 1000 Grit,5/8" Bore, 1.5" Wide,Suitable for Sharpening Woodturning and HSS Tools(1000 Grit)	This particular wheel is designed for customers who prioritize a larger flat surface and side area over having a radius edge. It boasts the largest flat areas on both its surface and sides compared to our other wheels. The wheel's perimeter is reinforced with CBN (Cubic Boron Nitride) material, measuring a substantial 1.5 inches in width and 8 inches in diameter. Currently provide 180, 600 Grit grinding wheel, have special requirements can contact us will give you a more satisfactory solution.	1110B6OYJ5X	DM-MEGA-8-SQU-1000	148		2024-11-10 05:28:11 PST		y	1			11				B0DMM59XVF						B0DMM59XVF				AMAZON_NA	142.0												Migrated Template							
CBN Grinding Wheels 8 inch 180 Grit,5/8" Bore, 1.5" Wide,Suitable for Sharpening Woodturning and HSS Tools (180 Grit)	This particular wheel is designed for customers who prioritize a larger flat surface and side area over having a radius edge. It boasts the largest flat areas on both its surface and sides compared to our other wheels. The wheel's perimeter is reinforced with CBN (Cubic Boron Nitride) material, measuring a substantial 1.5 inches in width and 8 inches in diameter. Currently provide 180, 600 Grit grinding wheel, have special requirements can contact us will give you a more satisfactory solution.	0713BCHI047	DM-MEGA-8-SQU-180	148		2024-07-13 03:13:46 PDT		y	1			11				B0D9DB87KX						B0D9DB87KX				AMAZON_NA	138.0												Migrated Template							
NO Center Hole 8" inch Diamond Grinding Disc 60 Grit Flat Lap Disk Lapidary Tools for Stone (100 Grit)	No Center Hole 8" inch 200mm Diamond Coated Flat Lap Disk Grinding Disc Grit 120 Coarse Product Specification: Product Name: 8 inch Diamond Grinding Wheel, No Hole Flat Lap Disk, Diamond Lapidary Discs Outside diameter: 8" inch (200mm) Arbor hole: No Center Hole, and completed filled with diamond including center position Thickness: 1.3mm Grit: 120 Coarse Diamond coating Density: Perfectly high Diamond coating surface area: almost 100%,only one side is coated diamond Wet use recommended Suitable to grinding gemstone, jewelry, glass, rock, etc. These diamond discs are one of the finest discs manufactured for hobby, lapidary, glass applications The diameter flat lap wheels have a high density quality diamond coating They are absolutely flat and parallel to meet the most exacting faceting requirements Installation Recommendations Following three steps to complete the installation of the diamond flat disk Step 1. Sanded and cleaned the back of the disc firstly Step 2. Used industrial strength self adhesive Velcro strips 2 inch strips Step 3. Trimmed to the shape of the disc, then applied velcro to the machine base, it will works good	0218FOMJG5Q	DM-NH-8-100	18	0	2025-02-18 07:45:23 PST		y	1			11				B0DXLHY6KJ						B0DXLHY6KJ			0	DEFAULT													Migrated Template							
NO Center Hole 8" inch Diamond Grinding Disc 60 Grit Flat Lap Disk Lapidary Tools for Stone (180 Grit)	No Center Hole 8" inch 200mm Diamond Coated Flat Lap Disk Grinding Disc Grit 120 Coarse Product Specification: Product Name: 8 inch Diamond Grinding Wheel, No Hole Flat Lap Disk, Diamond Lapidary Discs Outside diameter: 8" inch (200mm) Arbor hole: No Center Hole, and completed filled with diamond including center position Thickness: 1.3mm Grit: 120 Coarse Diamond coating Density: Perfectly high Diamond coating surface area: almost 100%,only one side is coated diamond Wet use recommended Suitable to grinding gemstone, jewelry, glass, rock, etc. These diamond discs are one of the finest discs manufactured for hobby, lapidary, glass applications The diameter flat lap wheels have a high density quality diamond coating They are absolutely flat and parallel to meet the most exacting faceting requirements Installation Recommendations Following three steps to complete the installation of the diamond flat disk Step 1. Sanded and cleaned the back of the disc firstly Step 2. Used industrial strength self adhesive Velcro strips 2 inch strips Step 3. Trimmed to the shape of the disc, then applied velcro to the machine base, it will works good	0219FRWS8Z9	DM-NH-8-180	18	0	2025-02-19 06:43:14 PST		y	1			11				B0DXQGCH9D						B0DXQGCH9D			0	DEFAULT													Migrated Template							
dmsphd CBN Grinding Wheel with 6 inch, Plastic Body,Adjustable Bore,1'' Wide, Suitable for high-Speed Steel,for All Kinds of 6 inch Bench Grinders(1000 Grit)	CBN grinding wheels, with their high hardness and superior grinding performance, are not only widely used in processing hard and brittle materials, such as hard alloys, molds, ceramics, glass, gemstones, semiconductors, etc	0404BD4XT0V	DM-P6-CBN-1000	45.9		2024-04-03 20:38:56 PDT		y	1			11				B0CZSVMHKP						B0CZSVMHKP				AMAZON_NA													Migrated Template							
dmsphd CBN Grinding Wheel with 6 inch,Plastic Body,Adjustable Bore,1'' Wide, Suitable for high-Speed Steel,for All Kinds of 6 inch Bench Grinders(320 Grit)	CBN grinding wheels, with their high hardness and superior grinding performance, are not only widely used in processing hard and brittle materials, such as hard alloys, molds, ceramics, glass, gemstones, semiconductors, etc	0813AU5BAB7	DM-P6-CBN-G320	45.9		2023-08-12 20:12:48 PDT		y	1			11				B0CFJ9GGVY						B0CFJ9GGVY				AMAZON_NA	39.0												Migrated Template							
dmsphd CBN Grinding Wheel with 6 inch, Plastic Body,Adjustable Bore,1'' Wide, Suitable for high-Speed Steel,for All Kinds of 6 inch Bench Grinders(80 Grit)	CBN grinding wheels, with their high hardness and superior grinding performance, are not only widely used in processing hard and brittle materials, such as hard alloys, molds, ceramics, glass, gemstones, semiconductors, etc	0813AU8ELFM	DM-P6-CBN-G80	45.9		2023-08-12 20:12:48 PDT		y	1			11				B0CFJ9M2KQ						B0CFJ9M2KQ				AMAZON_NA	39.0												Migrated Template							
dmsphd 8 Inch CBN Grinding Wheel 8‘’x1.5''x12mm Arbor for T-4 Sharpening System and Sharpening High-Speed Steel Tools (1200 Grit)	Introducing the CBN grinding wheel, a powerful and efficient tool for sharpening your blades and tools. Crafted with precision, this 8-inch wheel features a 12mm arbor, ensuring a secure and stable fit on your grinding machine. The CBN (Cubic Boron Nitride) abrasive material is renowned for its exceptional hardness and wear resistance, making it an ideal choice for sharpening even the toughest materials. Whether you're a professional craftsman or an avid DIY enthusiast, this grinding wheel will help you achieve razor-sharp edges with ease. Its durable construction ensures long-lasting performance, while its balanced design minimizes vibration for a smooth and consistent grind. Upgrade your sharpening game with this high-quality CBN grinding wheel and enjoy precise, reliable results every time.	1218B5XHMGZ	DM-TMK-8-1200	148		2024-12-18 06:28:44 PST		y	1			11				B0DQVFH5N4						B0DQVFH5N4				AMAZON_NA	160.0												Migrated Template							
